SCHOOL_YEAR,DATA_LEVEL,PUBLIC_OR_INDEPENDENT,DISTRICT_NUMBER,DISTRICT_NAME,SUB_POPULATION,GRADE,FSA_SKILL_CODE,NUMBER_EXPECTED_WRITERS,NUMBER_WRITERS,NUMBER_UNKNOWN,NUMBER_EMERGING,NUMBER_ONTRACK,NUMBER_EXTENDING,SCORE
2015,District Level,BC Public School,68,Nanaimo-Ladysmith,All Students,4,Numeracy,959,683,276,241,411,31,449.2796
2015,District Level,BC Public School,68,Nanaimo-Ladysmith,Indigenous,4,Numeracy,208,134,74,71,10,10,417.4701
2015,District Level,BC Public School,68,Nanaimo-Ladysmith,Non Indigenous,4,Numeracy,751,549,202,10,352,10,457.0437
2015,District Level,BC Public School,68,Nanaimo-Ladysmith,Diverse Abilities,4,Numeracy,62,23,39,10,10,10,425.2609
2015,District Level,BC Public School,68,Nanaimo-Ladysmith,Non Diverse Abilities,4,Numeracy,897,660,237,10,400,10,450.1167
2015,District Level,BC Public School,69,Qualicum,All Students,4,Numeracy,282,266,10,10,174,10,457.5226
2015,District Level,BC Public School,69,Qualicum,Indigenous,4,Numeracy,43,41,5,5,25,5,455.2439
2015,District Level,BC Public School,69,Qualicum,Non Indigenous,4,Numeracy,239,225,10,10,149,10,457.9378
2015,District Level,BC Public School,69,Qualicum,Diverse Abilities,4,Numeracy,15,5,5,5,5,5,413.125
2015,District Level,BC Public School,69,Qualicum,Non Diverse Abilities,4,Numeracy,267,10,10,10,10,10,458.8992
2015,District Level,BC Public School,70,Pacific Rim,All Students,4,Numeracy,278,255,10,10,186,10,453.5176
2015,District Level,BC Public School,70,Pacific Rim,Indigenous,4,Numeracy,91,82,10,10,47,10,426.0976
2015,District Level,BC Public School,70,Pacific Rim,Non Indigenous,4,Numeracy,187,173,10,10,139,10,466.5145
2015,District Level,BC Public School,70,Pacific Rim,Diverse Abilities,4,Numeracy,20,15,5,5,10,5,438.8
2015,District Level,BC Public School,70,Pacific Rim,Non Diverse Abilities,4,Numeracy,258,240,10,10,176,10,454.4375
2015,District Level,BC Public School,71,Comox Valley,All Students,4,Numeracy,534,467,67,107,340,20,468.8737
2015,District Level,BC Public School,71,Comox Valley,Indigenous,4,Numeracy,117,105,10,10,68,10,443.1238
2015,District Level,BC Public School,71,Comox Valley,Non Indigenous,4,Numeracy,417,362,10,10,272,10,476.3425
2015,District Level,BC Public School,71,Comox Valley,Diverse Abilities,4,Numeracy,59,37,22,10,26,10,499.1622
2015,District Level,BC Public School,71,Comox Valley,Non Diverse Abilities,4,Numeracy,475,430,45,10,314,10,466.2674
2015,District Level,BC Public School,72,Campbell River,All Students,4,Numeracy,360,323,10,10,212,10,448.3375
2015,District Level,BC Public School,72,Campbell River,Indigenous,4,Numeracy,92,80,10,10,46,10,429.6
2015,District Level,BC Public School,72,Campbell River,Non Indigenous,4,Numeracy,268,243,10,10,166,10,454.5062
2015,District Level,BC Public School,72,Campbell River,Diverse Abilities,4,Numeracy,29,18,11,13,5,5,387.2778
2015,District Level,BC Public School,72,Campbell River,Non Diverse Abilities,4,Numeracy,331,305,25,91,10,10,451.941
2015,District Level,BC Public School,73,Kamloops-Thompson,All Students,4,Numeracy,1007,967,39,230,670,67,476.8552
2015,District Level,BC Public School,73,Kamloops-Thompson,Indigenous,4,Numeracy,228,211,10,10,133,10,441.7251
2015,District Level,BC Public School,73,Kamloops-Thompson,Non Indigenous,4,Numeracy,779,756,10,10,537,10,486.6601
2015,District Level,BC Public School,73,Kamloops-Thompson,Diverse Abilities,4,Numeracy,119,91,10,47,10,10,433.033
2015,District Level,BC Public School,73,Kamloops-Thompson,Non Diverse Abilities,4,Numeracy,888,876,10,10,631,10,481.4075
2015,District Level,BC Public School,74,Gold Trail,All Students,4,Numeracy,73,67,10,10,36,10,425.597
2015,District Level,BC Public School,74,Gold Trail,Indigenous,4,Numeracy,41,36,5,5,15,5,403.0278
2015,District Level,BC Public School,74,Gold Trail,Non Indigenous,4,Numeracy,32,31,5,5,21,5,451.8065
2015,District Level,BC Public School,74,Gold Trail,Diverse Abilities,4,Numeracy,15,11,5,5,5,5,368.5455
2015,District Level,BC Public School,74,Gold Trail,Non Diverse Abilities,4,Numeracy,58,56,10,10,10,10,436.8036
2015,District Level,BC Public School,75,Mission,All Students,4,Numeracy,430,382,48,110,259,13,466.0052
2015,District Level,BC Public School,75,Mission,Indigenous,4,Numeracy,89,75,10,10,43,10,445.68
2015,District Level,BC Public School,75,Mission,Non Indigenous,4,Numeracy,341,307,10,10,216,10,470.9707
2015,District Level,BC Public School,75,Mission,Diverse Abilities,4,Numeracy,34,22,12,13,5,5,440.8182
2015,District Level,BC Public School,75,Mission,Non Diverse Abilities,4,Numeracy,396,360,36,97,10,10,467.5444
2015,District Level,BC Public School,78,Fraser-Cascade,All Students,4,Numeracy,127,79,48,10,50,10,484.5696
2015,District Level,BC Public School,78,Fraser-Cascade,Indigenous,4,Numeracy,55,32,23,10,18,10,464.1563
2015,District Level,BC Public School,78,Fraser-Cascade,Non Indigenous,4,Numeracy,72,47,25,10,32,10,498.4681
2015,District Level,BC Public School,78,Fraser-Cascade,Diverse Abilities,4,Numeracy,16,5,10,5,5,5,372.6667
2015,District Level,BC Public School,78,Fraser-Cascade,Non Diverse Abilities,4,Numeracy,111,10,38,10,10,10,493.7671
2015,District Level,BC Public School,79,Cowichan Valley,All Students,4,Numeracy,580,330,250,10,230,10,460.3515
2015,District Level,BC Public School,79,Cowichan Valley,Indigenous,4,Numeracy,140,53,87,10,32,10,423.6038
2015,District Level,BC Public School,79,Cowichan Valley,Non Indigenous,4,Numeracy,440,277,163,10,198,10,467.3827
2015,District Level,BC Public School,79,Cowichan Valley,Diverse Abilities,4,Numeracy,52,14,38,10,10,10,480.2857
2015,District Level,BC Public School,79,Cowichan Valley,Non Diverse Abilities,4,Numeracy,528,316,212,10,220,10,459.4684
2015,District Level,BC Public School,81,Fort Nelson,All Students,4,Numeracy,50,46,10,10,31,10,592.3043
2015,District Level,BC Public School,81,Fort Nelson,Indigenous,4,Numeracy,21,18,5,5,13,5,574.9444
2015,District Level,BC Public School,81,Fort Nelson,Non Indigenous,4,Numeracy,29,28,5,5,18,5,603.4643
2015,District Level,BC Public School,82,Coast Mountains,All Students,4,Numeracy,314,265,10,10,167,10,455.6642
2015,District Level,BC Public School,82,Coast Mountains,Indigenous,4,Numeracy,156,127,10,66,10,10,419.4331
2015,District Level,BC Public School,82,Coast Mountains,Non Indigenous,4,Numeracy,158,138,10,10,109,10,489.0072
2015,District Level,BC Public School,82,Coast Mountains,Diverse Abilities,4,Numeracy,21,5,14,5,5,5,416.4286
2015,District Level,BC Public School,82,Coast Mountains,Non Diverse Abilities,4,Numeracy,293,10,35,10,10,10,456.7287
2015,District Level,BC Public School,83,North Okanagan-Shuswap,All Students,4,Numeracy,444,404,40,140,247,17,454.0891
2015,District Level,BC Public School,83,North Okanagan-Shuswap,Indigenous,4,Numeracy,106,95,10,54,10,10,418.9789
2015,District Level,BC Public School,83,North Okanagan-Shuswap,Non Indigenous,4,Numeracy,338,309,10,10,209,10,464.8835
2015,District Level,BC Public School,83,North Okanagan-Shuswap,Diverse Abilities,4,Numeracy,56,34,22,10,16,10,444.4118
2015,District Level,BC Public School,83,North Okanagan-Shuswap,Non Diverse Abilities,4,Numeracy,388,370,10,10,231,10,454.9784
2015,District Level,BC Public School,84,Vancouver Island West,All Students,4,Numeracy,25,21,5,5,5,5,455.4286
2015,District Level,BC Public School,84,Vancouver Island West,Indigenous,4,Numeracy,14,11,5,5,5,5,391.7273
2015,District Level,BC Public School,84,Vancouver Island West,Non Indigenous,4,Numeracy,11,10,5,5,5,5,525.5
2015,District Level,BC Public School,85,Vancouver Island North,All Students,4,Numeracy,99,93,10,10,61,10,482.3978
2015,District Level,BC Public School,85,Vancouver Island North,Indigenous,4,Numeracy,43,41,5,5,25,5,458.2439
2015,District Level,BC Public School,85,Vancouver Island North,Non Indigenous,4,Numeracy,56,52,10,10,36,10,501.4423
2015,District Level,BC Public School,85,Vancouver Island North,Diverse Abilities,4,Numeracy,13,5,5,5,5,5,389
2015,District Level,BC Public School,85,Vancouver Island North,Non Diverse Abilities,4,Numeracy,86,10,10,10,10,10,491.1882
2015,District Level,BC Public School,87,Stikine,All Students,4,Numeracy,16,11,5,5,5,5,387.6364
2015,District Level,BC Public School,91,Nechako Lakes,All Students,4,Numeracy,233,164,10,10,90,10,437.6585
2015,District Level,BC Public School,91,Nechako Lakes,Indigenous,4,Numeracy,71,51,20,34,10,10,386.4118
2015,District Level,BC Public School,91,Nechako Lakes,Non Indigenous,4,Numeracy,162,113,49,10,73,10,460.7876
2015,District Level,BC Public School,91,Nechako Lakes,Diverse Abilities,4,Numeracy,23,5,16,5,5,5,395.8571
2015,District Level,BC Public School,91,Nechako Lakes,Non Diverse Abilities,4,Numeracy,210,10,53,10,10,10,439.5223
2015,District Level,BC Public School,92,Nisga'a,All Students,4,Numeracy,26,5,5,5,5,5,390.1905
2015,District Level,BC Public School,93,Conseil scolaire francophone,All Students,4,Numeracy,560,374,186,35,288,51,515.6631
2015,District Level,BC Public School,93,Conseil scolaire francophone,Indigenous,4,Numeracy,60,37,23,10,29,10,493.4595
2015,District Level,BC Public School,93,Conseil scolaire francophone,Non Indigenous,4,Numeracy,500,337,163,10,259,10,518.1009
2015,District Level,BC Public School,93,Conseil scolaire francophone,Diverse Abilities,4,Numeracy,48,22,26,5,18,5,505.9091
2015,District Level,BC Public School,93,Conseil scolaire francophone,Non Diverse Abilities,4,Numeracy,512,352,160,10,270,10,516.2727
2015,Province Level,Province-Total,0,Unknown,All Students,7,Numeracy,44935,35319,9561,9500,21536,4283,480.4257
2015,Province Level,Province-Total,0,Unknown,Indigenous,7,Numeracy,5880,4280,1599,2217,1943,120,416.5364
2015,Province Level,Province-Total,0,Unknown,Non Indigenous,7,Numeracy,39055,31039,7962,7283,19593,4163,489.2354
2015,Province Level,Province-Total,0,Unknown,Diverse Abilities,7,Numeracy,6108,3397,2702,1560,1434,403,446.2237
2015,Province Level,Province-Total,0,Unknown,Non Diverse Abilities,7,Numeracy,38827,31922,6859,7940,20102,3880,484.0653
2015,Province Level,BC Public School,0,Unknown,All Students,7,Numeracy,38653,29555,9094,8779,17962,2814,469.1469
2015,Province Level,BC Public School,0,Unknown,Indigenous,7,Numeracy,5379,3878,1500,2038,1740,100,414.3329
2015,Province Level,BC Public School,0,Unknown,Non Indigenous,7,Numeracy,33274,25677,7594,6741,16222,2714,477.4255
2015,Province Level,BC Public School,0,Unknown,Diverse Abilities,7,Numeracy,5439,2943,2495,1403,1215,325,441.5542
2015,Province Level,BC Public School,0,Unknown,Non Diverse Abilities,7,Numeracy,33214,26612,6599,7376,16747,2489,472.1984
2015,Province Level,BC Independent School,0,Unknown,All Students,7,Numeracy,6282,5764,467,721,3574,1469,538.2578
2015,Province Level,BC Independent School,0,Unknown,Indigenous,7,Numeracy,501,402,99,179,203,20,437.7935
2015,Province Level,BC Independent School,0,Unknown,Non Indigenous,7,Numeracy,5781,5362,368,542,3371,1449,545.7898
2015,Province Level,BC Independent School,0,Unknown,Diverse Abilities,7,Numeracy,669,454,207,157,219,78,476.4934
2015,Province Level,BC Independent School,0,Unknown,Non Diverse Abilities,7,Numeracy,5613,5310,260,564,3355,1391,543.5386
2015,District Level,BC Public School,5,Southeast Kootenay,All Students,7,Numeracy,402,326,10,164,10,10,418.1718
2015,District Level,BC Public School,5,Southeast Kootenay,Indigenous,7,Numeracy,100,81,10,54,10,10,393.8272
2015,District Level,BC Public School,5,Southeast Kootenay,Non Indigenous,7,Numeracy,302,245,10,10,131,10,426.2204
2015,District Level,BC Public School,5,Southeast Kootenay,Diverse Abilities,7,Numeracy,47,23,24,20,5,5,353.6957
2015,District Level,BC Public School,5,Southeast Kootenay,Non Diverse Abilities,7,Numeracy,355,303,52,144,10,10,423.066
2015,District Level,BC Public School,6,Rocky Mountain,All Students,7,Numeracy,195,189,10,10,105,10,459.8889
2015,District Level,BC Public School,6,Rocky Mountain,Indigenous,7,Numeracy,46,43,5,5,24,5,457.093
2015,District Level,BC Public School,6,Rocky Mountain,Non Indigenous,7,Numeracy,149,146,10,10,81,10,460.7123
2015,District Level,BC Public School,6,Rocky Mountain,Diverse Abilities,7,Numeracy,15,14,5,10,5,5,401.1429
2015,District Level,BC Public School,6,Rocky Mountain,Non Diverse Abilities,7,Numeracy,180,175,10,58,10,10,464.5886
2015,District Level,BC Public School,8,Kootenay Lake,All Students,7,Numeracy,356,267,10,10,140,10,451.8539
2015,District Level,BC Public School,8,Kootenay Lake,Indigenous,7,Numeracy,93,59,34,10,31,10,440.2881
2015,District Level,BC Public School,8,Kootenay Lake,Non Indigenous,7,Numeracy,263,208,10,10,109,10,455.1346
2015,District Level,BC Public School,8,Kootenay Lake,Diverse Abilities,7,Numeracy,31,14,17,10,5,5,392.6429
2015,District Level,BC Public School,8,Kootenay Lake,Non Diverse Abilities,7,Numeracy,325,253,72,96,10,10,455.1304
2015,District Level,BC Public School,10,Arrow Lakes,All Students,7,Numeracy,34,33,5,5,21,5,511.3939
2015,District Level,BC Public School,19,Revelstoke,All Students,7,Numeracy,76,47,29,10,33,10,488.5532
2015,District Level,BC Public School,19,Revelstoke,Indigenous,7,Numeracy,12,5,5,5,5,5,429.3333
2015,District Level,BC Public School,19,Revelstoke,Non Indigenous,7,Numeracy,64,10,10,10,10,10,497.2195
2015,District Level,BC Public School,19,Revelstoke,Diverse Abilities,7,Numeracy,21,11,10,5,5,5,514.3636
2015,District Level,BC Public School,19,Revelstoke,Non Diverse Abilities,7,Numeracy,55,36,19,10,10,10,480.6667
2015,District Level,BC Public School,20,Kootenay-Columbia,All Students,7,Numeracy,282,160,121,10,105,10,472.3
2015,District Level,BC Public School,20,Kootenay-Columbia,Indigenous,7,Numeracy,54,30,23,10,14,10,442.9667
2015,District Level,BC Public School,20,Kootenay-Columbia,Non Indigenous,7,Numeracy,228,130,98,10,91,10,479.0692
2015,District Level,BC Public School,20,Kootenay-Columbia,Diverse Abilities,7,Numeracy,32,5,23,5,5,5,419.625
2015,District Level,BC Public School,20,Kootenay-Columbia,Non Diverse Abilities,7,Numeracy,250,10,98,10,10,10,475.0724
2015,District Level,BC Public School,22,Vernon,All Students,7,Numeracy,633,557,76,212,322,23,439.8905
2015,District Level,BC Public School,22,Vernon,Indigenous,7,Numeracy,116,101,10,52,10,10,424.5149
2015,District Level,BC Public School,22,Vernon,Non Indigenous,7,Numeracy,517,456,10,10,275,10,443.2961
2015,District Level,BC Public School,22,Vernon,Diverse Abilities,7,Numeracy,62,41,21,10,23,10,418.6829
2015,District Level,BC Public School,22,Vernon,Non Diverse Abilities,7,Numeracy,571,516,10,10,299,10,441.5756
2015,District Level,BC Public School,23,Central Okanagan,All Students,7,Numeracy,1584,866,718,343,505,18,429.2933
2015,District Level,BC Public School,23,Central Okanagan,Indigenous,7,Numeracy,228,114,114,57,10,10,396.9561
2015,District Level,BC Public School,23,Central Okanagan,Non Indigenous,7,Numeracy,1356,752,604,10,449,10,434.1955
2015,District Level,BC Public School,23,Central Okanagan,Diverse Abilities,7,Numeracy,206,65,141,40,10,10,407.3538
2015,District Level,BC Public School,23,Central Okanagan,Non Diverse Abilities,7,Numeracy,1378,801,577,10,483,10,431.0737
2015,District Level,BC Public School,27,Cariboo-Chilcotin,All Students,7,Numeracy,349,328,21,114,194,20,454.3415
2015,District Level,BC Public School,27,Cariboo-Chilcotin,Indigenous,7,Numeracy,115,107,10,52,10,10,427.5794
2015,District Level,BC Public School,27,Cariboo-Chilcotin,Non Indigenous,7,Numeracy,234,221,10,10,144,10,467.2986
2015,District Level,BC Public School,27,Cariboo-Chilcotin,Diverse Abilities,7,Numeracy,33,27,5,17,5,5,411.3333
2015,District Level,BC Public School,27,Cariboo-Chilcotin,Non Diverse Abilities,7,Numeracy,316,301,10,97,10,10,458.1993
2015,District Level,BC Public School,28,Quesnel,All Students,7,Numeracy,201,96,105,57,10,10,390.3438
2015,District Level,BC Public School,28,Quesnel,Indigenous,7,Numeracy,56,27,29,16,10,10,389.1111
2015,District Level,BC Public School,28,Quesnel,Non Indigenous,7,Numeracy,145,69,76,41,10,10,390.8261
2015,District Level,BC Public School,28,Quesnel,Diverse Abilities,7,Numeracy,25,5,19,5,5,5,373.8333
2015,District Level,BC Public School,28,Quesnel,Non Diverse Abilities,7,Numeracy,176,10,86,10,10,10,391.4444
2015,District Level,BC Public School,33,Chilliwack,All Students,7,Numeracy,958,746,212,292,431,23,438.882
2015,District Level,BC Public School,33,Chilliwack,Indigenous,7,Numeracy,190,137,10,80,10,10,405.5912
2015,District Level,BC Public School,33,Chilliwack,Non Indigenous,7,Numeracy,768,609,10,10,376,10,446.3711
2015,District Level,BC Public School,33,Chilliwack,Diverse Abilities,7,Numeracy,159,82,77,52,10,10,397.5488
2015,District Level,BC Public School,33,Chilliwack,Non Diverse Abilities,7,Numeracy,799,664,10,10,403,10,443.9864
2015,District Level,BC Public School,34,Abbotsford,All Students,7,Numeracy,1377,1321,56,328,871,122,475.0621
2015,District Level,BC Public School,34,Abbotsford,Indigenous,7,Numeracy,183,170,13,65,93,12,448.3235
2015,District Level,BC Public School,34,Abbotsford,Non Indigenous,7,Numeracy,1194,1151,43,263,778,110,479.0113
2015,District Level,BC Public School,34,Abbotsford,Diverse Abilities,7,Numeracy,169,134,35,74,49,11,422.5522
2015,District Level,BC Public School,34,Abbotsford,Non Diverse Abilities,7,Numeracy,1208,1187,21,254,822,111,480.9899
2015,District Level,BC Public School,35,Langley,All Students,7,Numeracy,1513,1283,230,389,777,117,465.9291
2015,District Level,BC Public School,35,Langley,Indigenous,7,Numeracy,200,153,10,10,78,10,420.9804
2015,District Level,BC Public School,35,Langley,Non Indigenous,7,Numeracy,1313,1130,10,10,699,10,472.015
2015,District Level,BC Public School,35,Langley,Diverse Abilities,7,Numeracy,230,165,65,79,70,16,428.3152
2015,District Level,BC Public School,35,Langley,Non Diverse Abilities,7,Numeracy,1283,1118,165,310,707,101,471.4803
2015,District Level,BC Public School,36,Surrey,All Students,7,Numeracy,5046,4095,951,1150,2508,437,475.5658
